time (steps),Gov,Info,Infer,Int,A_Econ,SI_Econ,GM,ICu,IInter,ICo,A_Emp,SI_Emp,GMT,ICV,IIA,ICI,A_Edu,SI_Edu,V_CGM,V_grad_total,V_cycle_total,V_grad_Econ,V_cycle_Econ,V_grad_Emp,V_cycle_Emp,V_grad_Edu,V_cycle_Edu,E_gov,E_info,E_inf,E_intel,A_Ecol,SI_Ecol,GTD,IVD,IAD,IID,V_grad_Ecol,V_cycle_Ecol
0.0,0.3,0.7,0.5,0.4,0.15,13.799702609742281,0.15,0.35,0.25,0.25,0.12000000000000008,17.24962826217784,0.3,0.7,0.5,0.4,0.18000000000000005,11.499752174785232,6.0105938544266815,0.16621777551681832,5.844376078909863,0.0,1.961235962109971,0.0,1.5441915165274698,0.0,2.3389486000402164,0.5009006134798968,0.23522971906223958,0.2564876766317107,0.01980172317492092,0.02070000000000002,99.99784499813236,0.25620392034215456,0.35546150893996636,0.1635647064955894,0.3371777049065989,0.0,2.3220665652306756e-10
1.0,0.2804162048958114,0.6911841948677107,0.4902081024479057,0.39950393667495726,0.1334171171173033,15.51491619805719,0.1479825911176767,0.35405817951941776,0.2514930238825403,0.24646620548036527,0.10428696952414458,19.848648406473302,0.26103997026450276,0.673559229143957,0.4755758363526172,0.3990131309181119,0.1617175992443982,12.79981524047417,5.322167947730428,0.1656639405939632,5.156504007136465,0.0,1.7360706910679677,0.0,1.3073999176466462,0.0,2.113032342124843,0.5004827499723754,0.23501445476565366,0.25626189253998005,0.019767108505090475,0.02072966210583736,99.85475792576736,0.276390998249491,0.34506204345032826,0.1526570273899438,0.33550546259774366,0.0,1.0562970083645533e-06
2.0,0.261387568804433,0.6826979010129104,0.4809332909432555,0.3990702385345827,0.1185906234711426,17.454629471317666,0.14633442961246648,0.3579099605342832,0.25313201838907723,0.24262359146417298,0.09131924081026735,22.667242665344297,0.22850198208883898,0.64972256572436,0.4538175796580502,0.39809002319928083,0.14529273917099095,14.246791706674824,4.689062866054899,0.1654665064688353,4.5235963595860635,0.0,1.523499061691785,0.0,1.101498078505085,0.0,1.8985959005377446,0.5001155758633263,0.2348180078829881,0.2560590778022561,0.019731233281078637,0.02075295246455561,99.74269420202552,0.2941292601735751,0.33557165136381767,0.14285900282571706,0.3337723226392777,0.0,3.318851449697775e-06
3.0,0.2432404668582038,0.6745247556079231,0.4721510409971325,0.39869217073315444,0.10557928580466554,19.605696095453897,0.14477263170798874,0.36165506913920986,0.25491281805932686,0.23865948109347446,0.08034056338208997,25.764760717657474,0.2015061747867571,0.6282382571810063,0.43445996932164316,0.39722261714126517,0.13098620471904152,15.802850352838965,4.11447127604589,0.16551087807778228,3.9489603979681083,0.0,1.32739078433873,0.0,0.9195883514848228,0.0,1.7019753421744885,0.49979332032873447,0.2346392165531581,0.2558772042034953,0.01969528792453045,0.020770902134218498,99.65649917782079,0.30969749589117135,0.3269342029160129,0.1340726492882902,0.33203579456256355,0.0,5.919970066795605e-06
4.0,0.22617057606391566,0.6666336896925356,0.4638202237944192,0.3983627695768011,0.09431481129456531,21.947299295297633,0.1431489131368752,0.36534481372523303,0.2568192357005778,0.2346870374373139,0.07094172656758732,29.178249411356834,0.17919222014008498,0.6088524157950816,0.4172309044880755,0.39640234191829476,0.11869828704532939,17.438797500682146,3.599324012333993,0.16570657674025976,3.4336174355937334,0.0,1.1499256953376564,0.0,0.7585998894345434,0.0,1.5250834817837071,0.4995103742346762,0.2344764686377188,0.2557139988163245,0.01965994605791991,0.02078441380166842,99.59171383006151,0.32336668389519596,0.31907181534424983,0.12618816115661358,0.3303284212174021,0.0,8.36903782634317e-06
5.0,0.21027728893988434,0.658988162593407,0.45589322134382415,0.398075329267685,0.0846517091080872,24.452611923266993,0.14138931647768319,0.36900356646464205,0.25882844093382185,0.230778676123853,0.06286832463618103,32.92525136370618,0.16078530081774128,0.5913315372621419,0.40187848798549475,0.3956213141503959,0.10818599423465775,19.13330284668424,3.142350759950296,0.16598769750932477,2.976363062440971,0.0,0.9918419671015093,0.0,0.6170830701226624,0.0,1.3674276046929026,0.4992615669551649,0.23432806903084266,0.25556723750443416,0.019625606675155914,0.02079426753959361,99.54452050402907,0.3353866182637183,0.3119025977133634,0.11909808991663628,0.3286694780872435,0.0,1.042052389675231e-05
6.0,0.1955937623340921,0.6515526005596417,0.4483231202981089,0.3978236991741072,0.07640883466168098,27.090524291157976,0.1394623818922017,0.37264039623343215,0.2609146472214998,0.2269825746528664,0.055936942234476254,37.00515810793717,0.1456167060626307,0.5754701635057754,0.388180549775415,0.39487278382788243,0.09917632018554677,20.871467983372533,2.7406618553354747,0.16630877192340804,2.5743530834120665,0.0,0.852799946473416,0.0,0.494130203859605,0.0,1.2274109521833458,0.4990422961945256,0.23419241722265738,0.2554348857091993,0.019592513181315857,0.020801128255806385,99.51168830871177,0.3459796369125131,0.3053492290395829,0.1127041455939306,0.3270707241248842,0.0,1.1980895700022296e-05
7.0,0.182109719453414,0.6442960585220562,0.4410678772506472,0.3976024220955789,0.06939787623053673,29.827359335681113,0.13736170182716748,0.37625553511932847,0.26305153756873767,0.2233312254847664,0.04999882781713553,41.40007839847657,0.13312208778230497,0.5610909994517734,0.37594530401060927,0.39415118591240184,0.09141554218173144,22.64336394074359,2.39031900001566,0.16663980393044556,2.223679196085214,0.0,0.731740412080437,0.0,0.388862703259573,0.0,1.103063035220791,0.4988485529153272,0.23406807798850868,0.25531514846018616,0.019560813717736058,0.020805556486442982,99.49050835579123,0.35533941732119245,0.2993423733043525,0.10691961277225409,0.3255393160708479,0.0,1.304552441295953e-05
8.0,0.16978745884323074,0.6371937784799879,0.43409214962778275,0.39740676301688016,0.06344007537481769,32.62851406199627,0.13509598387787658,0.37984406418520605,0.2652137884848432,0.21984616345207422,0.04492489779734217,46.07590652290375,0.12283069744862372,0.5480419513010404,0.3650083602418895,0.3934520241009988,0.08468584994597074,24.44275392857208,2.0867866750389665,0.166961886586791,1.9198247884521755,0.0,0.6271816494192843,0.0,0.3002195131548093,0.0,0.9924099683410692,0.49867688896940543,0.23395379713734046,0.25520647290091614,0.019530593176836034,0.02080802089900438,99.47872512759659,0.36363254028557757,0.29382144026204454,0.10166947261376125,0.3240793550965832,0.0,1.365753701256875e-05
9.0,0.15857262763862126,0.6302274024198298,0.4273676170173386,0.3972326733430858,0.058374439258739266,35.45996188993709,0.13268309995609012,0.38339809282920223,0.26737797231785665,0.21654083489685103,0.04060008845479286,50.98401186406733,0.11435218604118788,0.5361923269202619,0.35522869842719385,0.3927717029245881,0.07880728488043955,26.266041199131806,1.8252689284568513,0.16726376898446377,1.6580051594723875,0.0,0.537441827986646,0.0,0.22690761466433249,0.0,0.8936418348134532,0.49852435929341016,0.23384849180132244,0.2551075289601202,0.019501891593471567,0.020808910971583754,99.47447006179387,0.3710012824635215,0.28873411632973106,0.09688946908305246,0.32269277529477386,0.0,1.3882007955783248e-05
10.0,0.14840133032235436,0.6233844429264,0.4208724611491908,0.397076723289929,0.05406058177561036,38.28955078680287,0.1301462992940246,0.38690811647666506,0.26952304360470136,0.21342254062460897,0.036921477111474844,56.06372099392578,0.10736382709906674,0.5254291701553888,0.3464847406966793,0.39210736001347796,0.07363396072125686,28.111422653158755,1.600955685391162,0.16753933418086908,1.4334163512102929,0.0,0.4607934263610067,0.0,0.16743600453324833,0.0,0.8051731298358852,0.49838845666942627,0.23375123085832794,0.25501718201518897,0.019474715927188392,0.02080854891612396,99.47620085403416,0.3775667681036726,0.28403541879278443,0.09252478831244654,0.3213799128826041,0.0,1.3790480152763258e-05
11.0,0.13920479924631673,0.6166574175273744,0.4145904586490015,0.39693602311805387,0.050378532470365237,41.088044648362406,0.12751164790785097,0.3903639151924038,0.27163055380738066,0.2104938830923646,0.033797648532450396,61.24554462639317,0.1015992011439456,0.5156540764293753,0.3386709275905624,0.3914567181491301,0.06904865132016419,29.978216111179215,1.4091994503205014,0.16778581962990147,1.2414136306905998,0.0,0.3955633118387422,0.0,0.12018678814408604,0.0,0.7256500784852977,0.49826704820775763,0.23366121318742808,0.25493446449050655,0.019449048483311783,0.02080720039217855,99.48264795101606,0.38343203757611677,0.2796866453230176,0.08852868651123758,0.32013991302644834,0.0,1.3452222473621876e-05
12.0,0.13091247992798846,0.6100428906695563,0.4085099612120395,0.396808144923394,0.04722704037605493,43.8298774384103,0.12480621562578216,0.3937551811780119,0.27368469246617133,0.20775391073003463,0.03114825785283459,66.45493308939491,0.09683856556018956,0.5067805590963134,0.33169488405597,0.3908179620753799,0.06495744241977362,31.866331467989408,1.2456373681630502,0.16800259681341315,1.077634771349637,0.0,0.3401924465708569,0.0,0.08349584448145861,0.0,0.653933550550739,0.4981583176793824,0.23357774721654367,0.2548585495505521,0.019424853418975,0.02080508385692094,99.49276848373572,0.3886848333041678,0.2756543859212602,0.08486121907364963,0.318971044149535,0.0,1.2929746582476176e-05
13.0,0.12345408933250987,0.6035405551774163,0.4026229126356206,0.39669105081986794,0.04452128290446225,46.49361510770562,0.12205676359296465,0.39707197120180565,0.27567221972578837,0.20519904547944134,0.028903435592546996,71.61624038891412,0.09290080749779833,0.49873192560489277,0.32547513261581346,0.3901896390029874,0.06128505117168983,33.77586135422112,1.1062694791715049,0.16819035262905768,0.9380791265424471,0.0,0.29326708781270516,0.0,0.05572734927078908,0.0,0.5890724125333473,0.4980607151379986,0.23350023305218898,0.2547887280732157,0.019402081960967987,0.020802378565847372,99.50570723963862,0.39340003353439695,0.27190965960133806,0.08148812815466355,0.3178709500073644,0.0,1.2276925605410244e-05
14.0,0.1167610007940974,0.5971524151359476,0.3969239735292591,0.3965830298411624,0.04219047986101265,49.06214383624835,0.11928879836427128,0.4003050337054017,0.27758233257785203,0.20282383535247503,0.02700298350263726,76.656543942975,0.08963677161679866,0.4914395874580551,0.3199392707179693,0.3895705796433849,0.05797094745596969,35.706771793466416,0.9875017145523215,0.16835055033592256,0.8191511642163989,0.0,0.2535307076995819,0.0,0.03533417943172492,0.0,0.5302747384511755,0.4979729139115855,0.2334281474374443,0.2547243891115016,0.019380676618053077,0.02079923132546339,99.52076396819561,0.39764173008376547,0.2684271877064346,0.07837989877061619,0.3168368531856063,0.0,1.1538633916600692e-05
15.0,0.11076717675990476,0.5908820917741223,0.39140977888603,0.3964826439558021,0.04017566159257765,51.52262114443341,0.11652591195639424,0.40344603827816256,0.27940649221410446,0.20062155755133876,0.025395421694051065,81.50899860608473,0.08692374153344685,0.4848417244133245,0.31502252531757635,0.38895983620579494,0.054966227097900125,37.65867698677141,0.8861609799285842,0.16848508045277955,0.7176758994758047,0.0,0.2198834501178171,0.0,0.020901283250917425,0.0,0.4768804148862085,0.49789377440745464,0.23336103132917568,0.2546650036064771,0.019360574542106327,0.02079576213748268,99.53736620839756,0.4014649769255726,0.26518479376183623,0.07551097196815965,0.3158657174775774,0.0,1.0751220861658246e-05
16.0,0.1054097881619963,0.5847342523507978,0.3860783291801795,0.3963886826242507,0.038427695916949695,53.86623741207252,0.11378935173160981,0.40648772535008837,0.2811382302533596,0.19858469266494214,0.024036971186168002,86.11548332896831,0.08466087528120557,0.47888223154466714,0.3106666071777049,0.3883566340562625,0.05223112830295456,39.630684971135324,0.7994889224715149,0.16859603829021053,0.6308928841813044,0.0,0.19137399379173597,0.0,0.011172278868241358,0.0,0.4283366681280788,0.49782231392344556,0.23329847972517456,0.25461011094377584,0.019341710152907414,0.020792068884388434,99.55504682920478,0.40491724861721734,0.2621629120218176,0.07285909536600405,0.3149543746884173,0.0,9.943393248378091e-06
17.0,0.10062960919438785,0.5787141516653496,0.3809285037839627,0.39630012491831695,0.03690560040942187,56.08783947416528,0.11109777565323575,0.40942398980380534,0.28277294550360776,0.19670528903935122,0.02289054425498548,90.42840434038668,0.08276542575554048,0.4735098891684386,0.30681880031457287,0.3877603342137428,0.04973307541155746,41.62130281169593,0.7251203071247033,0.16868558455360985,0.5564347225710935,0.0,0.167187203248184,0.0,0.0050613631892964224,0.0,0.38417701888146333,0.49775768160475886,0.2332401333501722,0.2545593079112429,0.019324017132099653,0.02078823120118466,99.57342553239361,0.4080396501410999,0.2593441858191643,0.07040478969630382,0.31409962096373584,0.0,9.137252149848756e-06
18.0,0.09637124621534839,0.5728272717479641,0.37595968078983105,0.39621610811646546,0.035575127589388654,58.185466412178606,0.10846715496308937,0.4122499104057914,0.2843076990751399,0.1949752355559793,0.0219247930692362,94.41162728079759,0.08116960698345323,0.46867770681854204,0.3034312345596317,0.38717040435794636,0.04744514575422684,43.6283914519734,0.661051187743589,0.1687558596684741,0.49229532807511484,0.0,0.14662985090574948,0.0,0.0016534671469594924,0.0,0.3440036606839197,0.49769913772956287,0.2331856718463534,0.25451223964286185,0.019307429888589727,0.020784313665391404,99.59219365073807,0.41086791762152425,0.25671313859739897,0.06813091130379029,0.3132982875833959,0.0,8.34933848618476e-06
19.0,0.09258324140142248,0.5670790445716195,0.37117144644420236,0.39613590173325325,0.03440759349757248,60.15984208856052,0.10591079107987407,0.41496173592414787,0.28574101321057177,0.19338645978540622,0.021113246048668002,98.04060383182681,0.07981799285158685,0.46434240226428797,0.3004603000621139,0.386586396474974,0.04534487211880941,45.64916152013379,0.6056012313482662,0.1688089324023577,0.43679229894590843,0.0,0.12911590028764713,0.0,0.00019579173906326264,0.0,0.3074730153093852,0.49764603659239787,0.23313480816962573,0.2544685921860024,0.01929188459234474,0.020780368421349425,99.6111016652959,0.4134332452311934,0.2542559031933182,0.06602229306788543,0.31254729090447664,0.0,7.591609812847321e-06
20.0,0.0892180807000063,0.5614746435557461,0.3665633784027927,0.3960588860521984,0.033378914897407706,62.01386108037024,0.10343941780499452,0.41755683787587927,0.2870726775887501,0.19193106673037602,0.020433544954418837,98.7149048656223,0.0786653561046445,0.460463984749498,0.29786617148222505,0.3860079296496213,0.04341330969661475,47.68020236021653,0.5573736816156479,0.16884677012815916,0.38852691148748875,0.0,0.1141522779593869,0.0,8.364727106588791e-05,0.0,0.27428411394497926,0.4975978123536632,0.233087283949401,0.25442808638644443,0.019277319864847736,0.02077643733832829,99.62994895389002,0.41576296880560615,0.2519599976670076,0.06406544898684535,0.31184366571733074,0.0,6.872312056691717e-06
21.0,0.08623212860105949,0.5560188312478201,0.3621348888193495,0.3959845343633357,0.03246882101000922,63.75209592067521,0.10106136410675655,0.4200336388216047,0.28830356574976684,0.19060143132187196,0.01986678442190465,95.97687227394375,0.07767487245646426,0.45700541829585745,0.2956124167922971,0.38543467682797466,0.04163431056120076,49.717537376260644,0.5152155926992912,0.16887122260656467,0.3463443700927265,0.0,0.10132567051938018,0.0,0.0008430824122226475,0.0,0.24416942042689757,0.4975539673213718,0.23304286561970816,0.25439047283985927,0.019263677203412488,0.020772553786223863,99.64857536361825,0.4178811319540611,0.2498141383950605,0.06224833028272725,0.3111845857443263,0.0,6.196734226092871e-06
22.0,0.08358550754900793,0.5507158523687811,0.35788511530117373,0.39591239823653807,0.031660209039304194,65.38034505367986,0.09878275682485117,0.4223915239873458,0.2894354634757154,0.18939025571208767,0.019396948678781868,93.70708547051372,0.07681662826768086,0.45393234626842377,0.2936656712867537,0.3848663546283167,0.03999396044033087,51.75669947840298,0.4781801813339704,0.16888401415041804,0.30929616718355235,0.0,0.09029061681854367,0.0,0.002112264766384824,0.0,0.21688771775089738,0.4975140622209391,0.23300134117096905,0.2543555277059892,0.01925090120458138,0.020768744098492584,99.66685427124993,0.4198089561283079,0.24780808314814995,0.06056012318347037,0.3105673744322463,0.0,5.5678477264945774e-06
23.0,0.08124193645833662,0.5455693631411849,0.3538128497177676,0.3958420952789826,0.03093861701668233,66.90523336402552,0.0966077464807349,0.42463074279838237,0.2904709103322522,0.18829060038863055,0.019010436437886514,91.83983633804577,0.0760663811389827,0.45121286266889427,0.29199536187754693,0.3843027154818891,0.03848014199181535,53.79282103225133,0.4454924715693136,0.16888674096802211,0.2766057306012915,0.0,0.08075898981406414,0.0,0.0036230507058078736,0.0,0.19221870324245974,0.4974777080873002,0.23296251740492893,0.25432304922177723,0.019238939640109535,0.020765028779670475,99.68468685619567,0.42156523231613646,0.2459324984761203,0.05899108047144497,0.3099895086230996,0.0,4.986838959796307e-06
24.0,0.07916854023079527,0.5405823893759264,0.34991649660569063,0.39577329892626745,0.030291791808137403,68.33387092358406,0.09453874288705694,0.4267523057268866,0.29141305506780185,0.18729589631825477,0.01869566338720709,90.31916081055434,0.07540453153546878,0.448817319002463,0.29057347025945274,0.38374354154677404,0.03708219635305438,55.82073326384413,0.416518860721411,0.16888087171534139,0.24763798900606956,0.0,0.0724908511105239,0.0,0.005183712962903412,0.0,0.1699589713856343,0.497444559480638,0.23292621760113527,0.2542928547825191,0.019227743428321686,0.020761423504366966,99.70199736188354,0.42316664879104754,0.24417884697505843,0.057532380473237776,0.30944861717036426,0.0,4.453547007961761e-06
25.0,0.07733564009745769,0.5357573071390455,0.3461940544311814,0.3957057299014214,0.029709334072462384,69.67357081826975,0.09257665035051486,0.428757880738843,0.2922655251483956,0.1863999437622466,0.01844273150492223,89.09724132703205,0.07481527065918438,0.44671815822580624,0.2893743262663343,0.38318863996590713,0.03579066075999871,57.835070588437404,0.3907408189920296,0.168867750059175,0.2218730689328546,0.0,0.06528659505003336,0.0,0.006663406155303445,0.0,0.14991910090846172,0.4974143087830866,0.23289227952330632,0.2542647784865763,0.019217266534287937,0.02075793994588715,99.71872916375165,0.42462806663976893,0.24253929097453136,0.05617600844422649,0.30894247611645725,0.0,3.966819056091089e-06
26.0,0.07571653286315229,0.531095840956624,0.34264311425328464,0.3956391490457542,0.02918240538247672,70.93162350161501,0.0907210949285644,0.43064969261417385,0.2930323103603835,0.18559690209687818,0.01824315502487045,88.13308296461013,0.07428587558024427,0.44488976936642516,0.28837442486385334,0.3826378391406295,0.03459706482838902,59.83037583473892,0.36773263851587096,0.1688485985273398,0.19888403998853116,0.0,0.05898026400896476,0.0,0.00797865005100661,0.0,0.1319216011327391,0.4973866813800976,0.23286055370916428,0.2542386690603052,0.01920746582440841,0.02075458646542353,99.73484149683352,0.4259627525515009,0.24100660991904077,0.05491465632142989,0.30846900166768615,0.0,3.524795820704617e-06
27.0,0.07428726562778856,0.5265990754618698,0.3392608713947206,0.39557335128214605,0.028703485598507647,72.1151228953519,0.08897063843504711,0.43243042752758876,0.2937176601318682,0.18488127390549602,0.018089633875139954,87.39141891540513,0.07380612739447133,0.44330835802145724,0.28755226186306015,0.3820909857696477,0.033493771904332274,61.80120284373235,0.34714295313993326,0.16882452320633806,0.17831842993359523,0.0,0.05343390201742035,0.0,0.009081892879610415,0.0,0.1157995098983289,0.49736143156803214,0.23283090199888146,0.2542143880965654,0.019198300894567866,0.020751368686862753,99.75030672419149,0.4271825765230522,0.23957412927693839,0.05374163762547235,0.3080262418923621,0.0,3.1251382355490504e-06
28.0,0.07302641125247034,0.5222674771689322,0.33604414660333953,0.39550816051704474,0.02826617095195928,73.2308381980497,0.08732297571887897,0.4341031445236575,0.294325994000966,0.1842478857564976,0.017975866561827005,86.84180652384225,0.0733678321058324,0.441951829190422,0.2868881846944574,0.3815479424642256,0.03247385491777462,63.7422134422467,0.32867963788554166,0.168796519013331,0.15988311887221066,0.0,0.048532812517394115,0.0,0.009952070764637949,0.0,0.1013954703848038,0.497338339060264,0.23280319626607085,0.25419180855333834,0.01918973388587634,0.02074828997746809,99.76510805031357,0.42829818064976066,0.23823565923430368,0.05265081492851037,0.30761236781918816,0.0,2.7652053747919987e-06
29.0,0.07191484870169637,0.5181009236981303,0.33298941390239895,0.395443425324058,0.027865005219093044,74.28512484336494,0.08577511320219314,0.43567119489566114,0.2948618244899887,0.18369186741215704,0.017896395624005194,86.45788067621467,0.07296442719613275,0.4407996798473289,0.2863642555350262,0.3810085857974944,0.031530998566417494,65.64826632753633,0.31209764677207025,0.16876547536384848,0.14333217140822177,0.0,0.04418159277448467,0.0,0.010586990281173176,0.0,0.08856114616029487,0.4973172059888495,0.23277731732192553,0.2541708134693302,0.019181729297971076,0.02074535185083422,99.77923760199344,0.42931912397548044,0.2369854417536732,0.05163653780472732,0.30722566441783533,0.0,2.442192269041289e-06
30.0,0.07093555140957039,0.5140987383004741,0.33009283290971125,0.395379015281301,0.027495337909300865,75.28386806117909,0.08432352780450288,0.4371381499754552,0.2953296915242544,0.1832086306957874,0.01784647986402228,86.21673654243855,0.07259065956783851,0.43983289937521025,0.28596412479683303,0.3804728046818448,0.030659421543362934,67.51449594486692,0.2971893414754994,0.16873218210905447,0.12845715936644495,0.0,0.04030082853574946,0.0,0.010997315203043033,0.0,0.07715686239264789,0.4972978543186924,0.23275315396820662,0.25415129486155896,0.01917425380673557,0.02074255430540474,99.79269481396459,0.43025400741485065,0.2358181048236796,0.05069358957252229,0.30686452179290996,0.0,2.153235004555776e-06
31.0,0.07007338597497112,0.5102597279561125,0.32735028387736154,0.3953148178580245,0.027153204623123556,76.23245286114688,0.08296430624362049,0.4385077374488835,0.29573410745696466,0.18279384885053143,0.017821988521306027,86.09841832738289,0.07224232282713591,0.4390338765209007,0.2856729135178023,0.37994049899582627,0.02985381399960505,69.33637998443771,0.28377688609443397,0.16869733564499495,0.11507955044943899,0.0,0.03682434555518227,0.0,0.011201923209674659,0.0,0.0670513861952387,0.4972801236070181,0.2327306021787044,0.2541331527763169,0.019167276090922312,0.020739896109349162,99.8054850683772,0.4311105819935787,0.23472862291526536,0.049817141446298896,0.3065274268080596,0.0,1.8954893433627136e-06
32.0,0.06931492277668057,0.50658222366908,0.3247574040851733,0.3952507357647035,0.02683522571090476,77.13575483809683,0.08169326533665337,0.43978378601451035,0.29607951172153063,0.1824434369273057,0.017819313395490845,86.08549473576244,0.07191604379161917,0.4383863119206022,0.2854771035851649,0.37941157840271095,0.029109286583930027,71.10979465240742,0.27170632326149446,0.16866154511225642,0.10304477814923801,0.0,0.033696928024316945,0.0,0.011224403383540402,0.0,0.058121780553298,0.49726386905364023,0.2327095643918591,0.2541162944699457,0.0191607666703968,0.020737375040601146,99.81761854664018,0.43189584304050355,0.23371228280803064,0.04900271295954567,0.30621295527150555,0.0,1.6661880826696594e-06
